Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type
43181e4f-65ad-4303-a53b-378e696520fa,2778,55,21,192,96,201,227,190,86,1315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1c1a7e5f-0f3c-4002-bf16-50f2be82b4dd,2492,135,6,0,0,860,229,237,142,5494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
06abd599-72fa-4b90-bfa0-edb33301872f,2979,87,5,120,25,5134,227,232,140,2490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0b8f6873-9e41-4f0b-8e15-7459b5e9090e,3096,162,24,42,7,1138,235,238,119,972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52162913-811a-4d7a-99a8-6e0a41377002,2282,304,17,335,207,1423,172,229,197,1008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4abe8c24-72c7-4ceb-8a6e-4eed64aaab5c,2959,80,16,255,-15,518,239,210,97,2101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
c01adf89-ccef-461f-b1e3-3fa4c9103af9,2745,38,9,553,29,90,221,221,135,755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
a121c430-8493-4dac-859d-b82d3776f17e,3398,108,32,270,79,2334,254,184,0,918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
df4f73d0-c329-4634-b0e7-2e75b3a5f34a,2133,233,9,30,0,1235,205,249,181,1377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9b15dc91-f2f6-4437-a691-ab99a05a0f39,2608,32,13,301,108,1809,216,210,127,847,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
cfcc541b-4080-49a9-9066-9e3ab0d400fd,2809,82,22,212,128,228,244,196,71,1544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
c4f63561-83c5-4fe0-ab55-da1d97fba4d1,2367,302,27,150,25,1236,134,216,216,990,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48b8724c-5a66-4c57-9b24-17bb85a3dbb0,2865,130,34,201,119,2138,251,199,46,636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
216d86f8-6878-44f2-b9a4-1291627a8d3a,2403,20,31,272,133,819,183,159,97,760,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8428ae89-0450-4433-9c36-b1a4444d51ce,2377,55,13,424,180,890,228,211,113,1492,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0a1414b8-e6d6-4e2f-a9c3-628f09afc4a5,2553,3,8,162,40,1243,209,225,153,1172,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
b643c0e1-4dfc-4fc2-8e95-785a4f4690ea,2451,359,22,120,26,1618,182,194,146,331,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
58118b20-85db-405a-a60e-67c6ad5beff1,2980,162,7,150,18,1584,227,242,148,2236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
a6a25fd0-f06d-404b-97ff-59ab559c9ace,3366,193,9,268,2,2471,220,247,162,518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
703f71c2-e348-4a88-b07f-4853fb235133,2425,5,20,170,34,488,190,197,140,1243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
a68bdcb6-0b53-49ae-9fe2-cd19ed6c90e9,2877,288,13,30,-3,2080,183,239,195,1015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3066cd8d-2bed-4ac5-b9a9-aa068d9a149f,2283,109,11,0,0,1138,240,227,116,1187,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
29becbe8-f026-43ae-bd1d-c3e39538584d,2897,145,18,285,91,2079,242,234,115,1179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
9272f01c-39f9-41a0-8c09-d6dc28065d1c,3030,108,5,95,7,3043,228,234,141,1356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
08488bc8-aef1-4098-ac3d-7ae017117667,2861,159,7,124,11,2967,228,242,146,2588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
251347ce-703d-4c3f-83ed-528dcd4cd6db,2413,103,24,30,-7,834,252,201,64,1187,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
801d7f5d-3441-488d-9287-910d9788d7f0,2799,83,10,150,26,828,235,222,119,2694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
fcea203b-2803-41ae-a8ac-4c9fdcbb13e6,2860,358,17,175,98,3705,191,206,151,5800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6c23285b-af43-4a8f-9342-0b6484f418c9,2429,205,8,510,123,886,216,247,167,1222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07f290fb-d4ae-4e34-aa40-a144e6cabe11,2688,51,10,402,4,750,225,218,126,323,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
135c3625-15bc-4579-ba2e-b01bb3f903ad,2791,41,17,458,-18,1740,220,201,111,2294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7e941666-2173-420b-9ce6-71c9aa8db634,2610,42,20,212,67,1663,219,191,99,1415,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92b36ef6-d1f8-4687-8c78-d19c155b2ec4,2266,124,31,295,188,642,253,200,49,216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9668471a-f129-4afb-95f0-161b17cdbfd3,3080,0,9,150,3,3751,208,224,154,942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9fc593db-68a2-4db0-a294-b1f2d15973b6,2741,64,11,342,67,362,230,217,118,2363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
544829c0-cd0a-4ee3-972b-092fda1b2986,2607,27,14,457,33,1473,213,208,128,1761,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ac36ce7a-b645-414b-84ee-8a763539ef49,3194,257,16,446,59,443,180,248,205,2852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
82d0ce22-6c2b-41c1-ad2e-5bc976b133f9,2606,141,15,247,78,891,241,235,119,1345,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
d3b2f513-73c4-41c6-8fb8-f86c869ce850,3297,345,10,534,115,2673,200,224,163,2287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
53beab1e-1570-44a6-abc4-2254ac3da1e7,3246,84,16,324,73,794,241,212,97,932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
9ffcd781-c36a-4f17-926c-2e62f29e28dc,2715,214,29,210,-20,990,179,252,193,703,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0bef2e16-b2a1-411b-b7e9-a99a609892a4,3193,182,15,690,84,430,223,249,154,2913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
51f47170-21f7-457b-97d3-220d4c4e8881,2465,310,20,30,11,824,161,222,199,636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
b296d570-4c7e-4727-b7eb-feb294053b7b,2930,169,18,595,98,685,231,244,138,1542,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7e5feaee-4dbe-4bc9-8870-55c502fb8f62,2320,316,28,323,171,1231,136,204,202,663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
27f9f402-b90b-43e8-9bef-6a68062ef219,2118,342,8,0,0,1201,203,228,164,1195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5b62012f-b720-4665-b4da-6fafb01d2f40,2329,131,25,277,132,716,250,218,80,1602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
f0cbf98b-0e67-4767-b172-d4b3b142edc3,2891,339,19,108,32,700,174,208,171,1744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4f97c52a-3a0e-4ab2-9d3b-21b557dfe7b4,2273,327,25,60,41,1574,150,202,187,721,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6939f2dc-7de3-494a-b1af-71349955e622,2573,233,5,511,103,750,212,244,169,819,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ff320ff9-d5a1-4ae9-9e65-450b09102d05,2946,14,19,150,87,1201,198,196,131,3274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b74ff426-2116-4fa8-bb5a-1ff59817f681,2379,267,24,42,8,589,153,241,224,577,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3928e412-2cec-4885-9e2b-a0c73136b34f,2887,87,30,300,-12,371,247,175,35,2081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
8ba0ce95-107a-4191-ac72-fb317c64cfb0,3119,347,5,765,65,2080,210,231,160,2493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6b63bc39-520f-4746-923f-e3c786fb48de,2556,243,10,30,12,2758,201,248,184,912,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
b5fa1df1-21a2-415d-9105-407fbaa8bb34,2857,172,15,60,7,4873,229,246,145,4448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
b0512580-814c-40f9-8ba2-f25cf9c8bd84,3014,97,14,391,-5,1620,242,219,104,1159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
e225b159-6d34-4b3a-99fc-3a1c0c67b752,2494,14,10,240,29,283,211,220,145,1115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7e8a86e4-eda0-45e8-8f9c-58bd611ae22f,2147,150,15,0,0,918,238,238,125,731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
c17bf1bd-848d-4189-9858-ac9e99ecce52,2938,356,9,120,15,1397,205,224,156,558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
5c52a804-3146-4f09-a922-61c8fcea2d2e,2820,60,25,95,-9,283,230,181,0,1560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
9f8456dc-76c7-4dde-adab-24ee51784d5d,3217,324,6,242,34,2366,205,233,168,815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2050ba5d-f5d7-47c8-8a4c-025c77aab231,2153,358,31,283,121,540,158,167,135,808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
76f74b4f-6d8b-4ffe-8658-966c40a03864,2241,162,28,108,61,1124,234,234,112,1168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7375c1c9-7a83-4c1e-b0b0-2f3a6ad70ac0,2138,13,11,0,0,1025,209,217,144,1422,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26f6d8b6-3c54-4021-86ba-da9965c5b1d9,3377,280,18,277,109,5256,168,239,209,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cfb1dae4-db37-4c80-a20b-178aa0432076,2730,88,7,0,0,488,231,228,129,2473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5e8b9719-df6a-4fdd-8f3e-7380d7c7d17f,2583,96,28,170,26,2012,251,187,44,649,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
01098c55-13b2-44ba-962f-99a04fada7b5,3247,165,41,180,88,1515,218,215,87,618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
e69848b5-109d-44b5-adfa-141b6734a8ad,3040,277,10,218,48,2607,192,242,189,882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
b9e36372-4dc5-455a-bbe4-cfb08ad30d12,3377,357,18,577,192,4039,189,205,151,3606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
cc1e02a2-0f70-4b78-a306-478cd3a333c7,2813,80,30,339,152,1691,243,173,38,1517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
099eb90f-58fe-43ea-83fd-81cdd85f9ba2,2779,353,24,382,163,1289,171,190,151,691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
d76cfdbc-6ace-4b5a-93a0-f8882bc1dfe4,2736,22,9,503,108,2567,214,220,141,1535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
a13c8304-f75f-4279-be74-025f971bead2,1992,288,17,247,70,420,169,236,206,819,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10e17395-d1d6-48cd-bf9f-9f508fc387a3,2237,136,26,150,79,1440,249,219,81,830,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49a313f4-7b5e-44f6-84fb-e99122098d99,3425,11,4,162,53,1082,216,232,153,1048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
fc54face-ce12-4ac5-82a1-176270954e13,2111,34,2,0,0,661,219,235,153,534,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
d7989c33-3e50-4d46-983b-12b17a62d753,2899,154,18,150,15,313,239,238,122,967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
bd7f424b-8c92-4090-9148-c3d10d2ca32f,2753,75,5,30,-1,2030,226,231,140,976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ebe37782-547a-45da-86e7-6ecec6e54e3e,2447,72,18,446,106,730,238,202,88,1421,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9ffa14b1-c6a4-4d2a-860a-a9216ba4c3f2,2890,155,14,228,67,2110,236,240,131,962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
f6a0c96a-7725-430e-b25c-03c74fcc3878,3410,98,16,306,172,3866,244,216,96,3448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
22635263-7221-4fb5-bd57-41a0811e25ff,2812,82,13,124,49,1692,238,216,107,1618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
1edfeba4-5244-40cb-84b3-c8bd5ea7bc01,2859,13,19,277,6,789,198,198,133,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
206603f8-f6f6-4032-830c-6ea60840d87d,3049,268,18,537,112,6001,172,244,210,1660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
254065b5-fcaf-487c-bf3d-a981e893c2d0,2936,22,11,201,27,5006,213,216,138,1825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
f89cab19-aa47-497e-a870-a90e6ad1b758,2763,326,7,42,5,2100,203,232,168,743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
cec98ddc-2e95-44bf-a1e2-591109bb6513,2530,43,18,60,-5,2594,221,199,107,780,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
dcf373ca-2b1a-4add-ac41-663c4a63eab3,3144,101,21,335,86,3302,249,206,75,582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
340c5909-f2d9-4fc9-91af-79482bc83bcc,2685,201,24,67,16,1436,202,253,174,1465,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
928edc98-f246-4eeb-88a7-0a0b224af532,3003,315,16,67,0,3408,176,226,189,1126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
872590a2-4e0a-4beb-9721-ec15d8f97d82,2342,314,32,67,26,631,119,196,208,685,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20145818-54a8-4fda-bf57-9b622d638768,3427,101,7,633,-65,930,233,230,130,499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
e2fdfa73-300a-41bf-b540-d88003a94877,2159,114,31,42,19,1370,254,193,42,726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3f9fb596-56f7-41f6-bba5-e736a6fc5e9b,2827,125,18,150,31,2227,247,225,100,1262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
